Tanggal,Tahun,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,CPO_Ton,PK_Ton,OER_Persen,KER_Persen,TargetOER_Persen,GapOER_Persen,TotalOilLoss_Persen,TotalKernelLoss_Persen,ALB_CPO_Persen,KadarAir_CPO_Persen,KadarKotoran_CPO_Persen,JanjangMentahRata2_Persen,RestanTBSRata2_Jam,Downtime_Jam,NilaiCPO_Rp,PotensiKehilanganOER_Rp
2026-07-14,2026,7,Jul,29,PKS Rokan Jaya,PKS-RKJ,Riau,60,701.6,14.0,83.5,154.7,31.78,22.05,4.53,23.2,-1.15,1.82,1.519,2.54,0.185,0.0241,3.41,16.0,1.9,2156053900,112449290
2026-07-15,2026,7,Jul,29,PKS Rokan Jaya,PKS-RKJ,Riau,60,664.9,11.5,96.4,147.01,30.05,22.11,4.52,23.2,-1.09,1.804,1.528,2.89,0.205,0.0271,2.99,17.4,1.4,2048878369,101007153
2026-07-16,2026,7,Jul,29,PKS Rokan Jaya,PKS-RKJ,Riau,60,707.3,12.7,92.8,154.62,31.76,21.86,4.49,23.2,-1.34,1.932,1.627,2.86,0.191,0.0197,2.98,16.4,0.9,2154938940,132092377
2026-07-17,2026,7,Jul,29,PKS Rokan Jaya,PKS-RKJ,Riau,60,700.9,12.9,90.6,153.29,31.12,21.87,4.44,23.2,-1.33,1.826,1.543,2.91,0.193,0.0213,3.63,20.9,2.9,2136402730,129920295
2026-07-18,2026,7,Jul,29,PKS Rokan Jaya,PKS-RKJ,Riau,60,690.3,12.9,89.2,151.73,31.41,21.98,4.55,23.2,-1.22,1.822,1.522,2.61,0.155,0.0166,3.58,13.7,1.4,2114661009,117372675
2026-07-20,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,701.1,12.1,96.6,155.15,32.32,22.13,4.61,23.2,-1.07,1.898,1.482,2.91,0.098,0.0129,2.65,18.5,1.6,2162325550,104552168
2026-07-21,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,744.9,14.4,86.2,164.47,34.27,22.08,4.6,23.2,-1.12,1.908,1.482,2.67,0.173,0.0145,3.03,16.0,1.9,2292218390,116274718
2026-07-22,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,732.7,14.0,87.2,159.22,32.75,21.73,4.47,23.2,-1.47,1.835,1.476,2.96,0.158,0.0181,2.88,15.4,1.7,2219049140,150111106
2026-07-23,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,713.0,13.8,86.1,157.07,32.09,22.03,4.5,23.2,-1.17,1.764,1.499,2.97,0.131,0.0179,3.29,18.5,1.0,2189084590,116263847
2026-07-24,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,698.5,12.3,94.6,152.48,31.64,21.83,4.53,23.2,-1.37,1.917,1.464,3.07,0.207,0.0197,3.16,20.0,2.2,2125113759,133369424
2026-07-25,2026,7,Jul,30,PKS Rokan Jaya,PKS-RKJ,Riau,60,692.6,13.6,84.9,152.16,31.44,21.97,4.54,23.2,-1.23,1.76,1.6,3.01,0.165,0.0196,3.26,16.9,2.8,2120653920,118729024
2026-07-27,2026,7,Jul,31,PKS Rokan Jaya,PKS-RKJ,Riau,60,765.8,13.4,95.2,168.55,33.7,22.01,4.4,23.2,-1.19,1.883,1.569,2.9,0.189,0.0158,3.09,16.6,3.0,2349081350,127008159
2026-07-28,2026,7,Jul,31,PKS Rokan Jaya,PKS-RKJ,Riau,60,719.7,12.5,96.0,158.26,32.82,21.99,4.56,23.2,-1.21,1.826,1.44,3.15,0.155,0.0201,3.45,19.1,1.2,2205669620,121368552
2026-07-29,2026,7,Jul,31,PKS Rokan Jaya,PKS-RKJ,Riau,60,686.9,13.4,85.4,151.6,31.05,22.07,4.52,23.2,-1.13,1.898,1.586,3.08,0.206,0.0185,3.02,17.2,0.6,2112849200,108178575
2026-07-30,2026,7,Jul,31,PKS Rokan Jaya,PKS-RKJ,Riau,60,731.6,12.5,97.5,159.93,33.29,21.86,4.55,23.2,-1.34,1.894,1.492,2.9,0.147,0.0179,3.56,16.3,1.0,2228944410,136630543
2026-07-31,2026,7,Jul,31,PKS Rokan Jaya,PKS-RKJ,Riau,60,722.1,14.0,86.0,158.72,32.42,21.98,4.49,23.2,-1.22,1.787,1.478,3.23,0.183,0.026,3.25,17.9,1.8,2212080640,122779673
2026-01-01,2026,1,Jan,1,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,311.8,12.3,84.5,70.56,14.65,22.63,4.7,23.2,-0.57,1.705,1.296,2.93,0.177,0.0209,2.84,17.2,1.5,926805600,23344310
2026-01-02,2026,1,Jan,1,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,257.3,10.2,84.1,58.54,12.25,22.75,4.76,23.2,-0.45,1.64,1.254,2.48,0.166,0.0166,2.43,12.1,2.2,768922900,15208359
2026-01-03,2026,1,Jan,1,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,288.0,10.2,94.1,65.32,13.31,22.68,4.62,23.2,-0.52,1.659,1.351,2.83,0.167,0.0189,3.21,13.8,1.1,857978199,19670975
2026-01-05,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,269.6,10.9,82.4,61.44,12.27,22.79,4.55,23.2,-0.41,1.697,1.364,2.69,0.198,0.0203,2.51,16.3,1.5,807014400,14518903
2026-01-06,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,317.6,11.0,96.2,72.7,14.36,22.89,4.52,23.2,-0.31,1.661,1.369,2.84,0.146,0.0099,1.7,14.3,0.4,954914500,12932195
2026-01-07,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,284.2,11.3,83.8,64.88,13.16,22.83,4.63,23.2,-0.37,1.584,1.301,2.71,0.118,0.0212,2.28,13.8,0.9,852198799,13811977
2026-01-08,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,287.4,10.7,89.5,65.07,13.28,22.64,4.62,23.2,-0.56,1.618,1.37,3.15,0.145,0.0102,3.34,17.7,1.6,854694449,21139994
2026-01-09,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,282.5,10.0,94.2,64.3,13.19,22.76,4.67,23.2,-0.44,1.667,1.345,2.82,0.186,0.0169,2.03,16.8,2.7,844580500,16326804
2026-01-10,2026,1,Jan,2,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,273.7,10.2,89.4,61.5,12.78,22.47,4.67,23.2,-0.73,1.679,1.425,2.86,0.17,0.0204,3.54,14.6,2.2,807802500,26243861
2026-01-12,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,312.7,12.2,85.4,71.45,14.26,22.85,4.56,23.2,-0.35,1.66,1.34,2.8,0.14,0.0203,2.87,13.7,2.4,938495750,14375600
2026-01-13,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,272.9,9.3,97.8,61.62,12.61,22.58,4.62,23.2,-0.62,1.632,1.395,2.46,0.223,0.0153,3.26,13.0,0.7,809378700,22224157
2026-01-14,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,296.2,12.0,82.3,67.92,13.68,22.93,4.62,23.2,-0.27,1.652,1.286,2.73,0.164,0.0177,2.76,16.5,0.0,892129200,10504584
2026-01-15,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,300.7,11.1,90.3,68.74,13.71,22.86,4.56,23.2,-0.34,1.571,1.398,2.53,0.178,0.0137,2.59,9.7,0.7,902899899,13428961
2026-01-16,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,302.0,11.8,85.3,68.52,14.1,22.69,4.67,23.2,-0.51,1.683,1.423,2.74,0.177,0.0205,1.78,16.3,0.8,900010200,20230526
2026-01-17,2026,1,Jan,3,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,274.5,9.8,93.4,62.09,12.93,22.62,4.71,23.2,-0.58,1.732,1.325,2.53,0.215,0.0163,2.51,11.4,1.9,815552150,20912233
2026-01-19,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,278.1,10.6,87.5,63.1,12.74,22.69,4.58,23.2,-0.51,1.705,1.346,2.73,0.181,0.0225,2.02,15.0,0.0,828818500,18629501
2026-01-20,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,286.5,11.2,85.3,65.35,12.98,22.81,4.53,23.2,-0.39,1.565,1.318,2.81,0.159,0.0206,2.69,12.9,2.7,858372249,14676392
2026-01-21,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,298.2,10.9,91.2,68.68,13.75,23.03,4.61,23.2,-0.17,1.563,1.322,2.65,0.145,0.0187,2.31,12.2,0.6,902111800,6658656
2026-01-22,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,247.2,8.8,93.6,56.41,11.35,22.82,4.59,23.2,-0.38,1.722,1.362,2.65,0.206,0.0173,2.26,16.2,1.2,740945350,12338493
2026-01-23,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,255.2,9.3,91.5,58.39,11.94,22.88,4.68,23.2,-0.32,1.53,1.393,2.65,0.251,0.0158,2.52,14.4,1.2,766952650,10726566
2026-01-24,2026,1,Jan,4,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,278.3,11.0,84.3,63.23,12.61,22.72,4.53,23.2,-0.48,1.65,1.357,2.57,0.214,0.0193,2.46,16.2,2.3,830526050,17546258
2026-01-26,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,266.2,9.7,91.5,60.35,12.19,22.67,4.58,23.2,-0.53,1.558,1.354,2.9,0.174,0.0202,3.42,15.7,1.7,792697250,18531646
2026-01-27,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,265.3,10.2,86.7,60.09,12.1,22.65,4.56,23.2,-0.55,1.573,1.401,2.74,0.179,0.0174,2.83,13.9,0.6,789282150,19165935
2026-01-28,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,267.9,9.8,91.1,60.76,12.3,22.68,4.59,23.2,-0.52,1.677,1.266,3.03,0.182,0.0209,2.78,13.9,1.6,798082600,18298105
2026-01-29,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,281.3,11.3,83.0,63.66,13.08,22.63,4.65,23.2,-0.57,1.714,1.304,2.89,0.179,0.02,2.43,16.7,1.3,836174100,21060790
2026-01-30,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,265.0,9.4,94.0,60.21,12.27,22.72,4.63,23.2,-0.48,1.696,1.344,2.53,0.113,0.0174,2.59,13.4,0.0,790858350,16707720
2026-01-31,2026,1,Jan,5,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,251.3,9.8,85.5,57.47,11.51,22.87,4.58,23.2,-0.33,1.592,1.321,2.79,0.156,0.02,2.56,16.8,0.2,754868450,10892724
2026-02-02,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,314.2,12.0,87.3,70.85,14.33,22.55,4.56,23.2,-0.65,1.712,1.381,2.83,0.147,0.0156,2.78,16.5,1.5,927709899,26741876
2026-02-03,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,320.9,13.0,82.3,71.98,14.6,22.43,4.55,23.2,-0.77,1.685,1.356,2.76,0.146,0.0222,3.18,15.9,2.3,942506120,32354357
2026-02-04,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,292.6,10.2,95.6,66.45,13.49,22.71,4.61,23.2,-0.49,1.621,1.375,2.83,0.153,0.0194,3.0,13.4,2.0,870096300,18773391
2026-02-05,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,311.1,10.9,95.1,70.84,13.88,22.77,4.46,23.2,-0.43,1.685,1.479,2.8,0.198,0.0249,2.47,16.3,0.7,927578960,17516236
2026-02-06,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,295.9,10.2,96.7,66.28,13.55,22.4,4.58,23.2,-0.8,1.751,1.362,2.7,0.192,0.0207,2.66,13.7,3.0,867870320,30996116
2026-02-07,2026,2,Feb,6,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,332.1,11.7,94.6,75.15,15.51,22.63,4.67,23.2,-0.57,1.707,1.428,2.76,0.169,0.0228,1.91,15.0,0.0,984014100,24786549
2026-02-09,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,324.7,11.4,94.9,72.44,15.2,22.31,4.68,23.2,-0.89,1.74,1.308,3.19,0.141,0.0222,3.34,19.1,0.9,948529360,37839434
2026-02-10,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,325.9,11.5,94.5,73.33,14.67,22.5,4.5,23.2,-0.7,1.774,1.453,2.62,0.173,0.0144,3.61,15.0,2.8,960183020,29871342
2026-02-11,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,305.2,11.6,87.7,68.94,13.7,22.59,4.49,23.2,-0.61,1.744,1.412,2.63,0.159,0.0139,2.85,13.6,1.4,902700360,24377361
2026-02-12,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,331.0,11.4,96.8,74.34,15.16,22.46,4.58,23.2,-0.74,1.818,1.322,2.7,0.232,0.0194,2.82,12.1,0.4,973407960,32072443
2026-02-13,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,316.5,11.0,95.9,71.78,14.46,22.68,4.57,23.2,-0.52,1.737,1.404,3.09,0.199,0.02,2.53,14.3,3.6,939887320,21550105
2026-02-14,2026,2,Feb,7,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,309.0,11.3,91.2,69.74,13.94,22.57,4.51,23.2,-0.63,1.778,1.477,2.72,0.205,0.0155,2.5,14.5,0.3,913175559,25490089
2026-02-16,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,314.0,12.3,85.1,71.03,14.26,22.62,4.54,23.2,-0.58,1.765,1.474,2.74,0.182,0.0162,2.23,13.8,0.0,930066820,23846792
2026-02-17,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,301.1,11.2,89.6,67.48,13.67,22.41,4.54,23.2,-0.79,1.799,1.416,2.8,0.157,0.0187,2.76,13.8,1.2,883583120,31146566
2026-02-18,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,324.1,11.9,90.8,73.6,14.97,22.71,4.62,23.2,-0.49,1.652,1.472,2.77,0.201,0.0237,3.24,15.7,0.0,963718399,20794450
2026-02-19,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,266.7,10.2,87.2,60.49,12.35,22.68,4.63,23.2,-0.52,1.794,1.39,3.15,0.134,0.0187,2.27,16.1,0.2,792056060,18159282
2026-02-20,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,333.2,11.7,94.9,75.2,15.69,22.57,4.71,23.2,-0.63,1.731,1.34,2.83,0.219,0.0174,2.2,12.5,1.4,984668800,27486401
2026-02-21,2026,2,Feb,8,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,322.7,13.1,82.1,72.12,14.75,22.35,4.57,23.2,-0.85,1.813,1.411,2.77,0.164,0.0134,2.05,13.9,2.4,944339280,35916187
2026-02-23,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,301.9,12.3,81.8,67.99,13.56,22.52,4.49,23.2,-0.68,1.894,1.502,2.9,0.145,0.0258,2.51,15.8,2.3,890261059,26880934
2026-02-24,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,300.2,11.3,88.6,67.67,13.75,22.54,4.58,23.2,-0.66,1.701,1.381,2.79,0.166,0.0186,2.64,15.2,2.6,886070980,25943404
2026-02-25,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,316.8,11.1,95.1,71.15,14.67,22.46,4.63,23.2,-0.74,1.763,1.4,2.99,0.17,0.0173,2.59,17.6,1.1,931638100,30696526
2026-02-26,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,291.5,11.4,85.2,64.68,13.18,22.19,4.52,23.2,-1.01,1.837,1.429,2.86,0.201,0.02,2.95,14.2,2.3,846919920,38550700
2026-02-27,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,297.3,11.4,86.9,67.7,13.68,22.77,4.6,23.2,-0.43,1.751,1.432,3.06,0.148,0.0207,2.26,15.0,2.3,886463800,16739238
2026-02-28,2026,2,Feb,9,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,322.0,12.9,83.2,72.45,14.52,22.5,4.51,23.2,-0.7,1.79,1.387,2.42,0.179,0.0228,2.6,12.8,2.9,948660300,29513875
2026-03-02,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,333.2,12.9,86.1,75.17,15.19,22.56,4.56,23.2,-0.64,1.787,1.451,2.68,0.197,0.0161,3.03,13.0,0.5,1006451130,28551774
2026-03-03,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,329.4,11.3,97.2,73.65,14.86,22.36,4.51,23.2,-0.84,1.924,1.475,2.79,0.148,0.0185,2.94,12.4,1.2,986099850,37046827
2026-03-04,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,325.6,12.0,90.4,73.78,15.01,22.66,4.61,23.2,-0.54,1.843,1.536,2.49,0.172,0.0176,2.77,13.4,0.0,987840420,23541075
2026-03-05,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,347.0,13.7,84.4,78.14,15.82,22.52,4.56,23.2,-0.68,1.749,1.593,2.88,0.143,0.0164,2.44,15.7,1.8,1046216460,31592684
2026-03-06,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,321.5,11.6,92.4,71.47,14.31,22.23,4.45,23.2,-0.97,1.858,1.534,2.51,0.185,0.0223,2.75,16.3,1.7,956911830,41754265
2026-03-07,2026,3,Mar,10,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,353.5,14.1,83.6,79.01,15.98,22.35,4.52,23.2,-0.85,1.881,1.531,2.76,0.207,0.0218,2.95,13.2,2.2,1057864890,40230597
2026-03-09,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,361.8,13.6,88.7,80.28,16.53,22.19,4.57,23.2,-1.01,1.87,1.44,2.42,0.2,0.0168,2.63,11.3,2.0,1074868920,48925816
2026-03-10,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,313.0,12.0,86.9,69.77,14.21,22.29,4.54,23.2,-0.91,1.757,1.642,2.69,0.114,0.0153,2.21,11.8,1.2,934150530,38135888
2026-03-11,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,320.7,11.6,92.2,71.0,14.46,22.14,4.51,23.2,-1.06,1.809,1.439,2.67,0.162,0.0266,3.67,16.6,2.0,950619000,45514834
2026-03-12,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,308.6,11.3,91.0,69.06,14.26,22.38,4.62,23.2,-0.82,1.885,1.476,2.64,0.103,0.0214,2.72,12.0,2.0,924644340,33881132
2026-03-13,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,363.9,14.2,85.4,81.37,16.85,22.36,4.63,23.2,-0.84,1.835,1.46,2.81,0.16,0.0171,3.03,14.4,2.8,1089462930,40926959
2026-03-14,2026,3,Mar,11,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,334.3,12.7,87.7,75.72,15.18,22.65,4.54,23.2,-0.55,1.873,1.45,2.54,0.139,0.018,2.04,12.6,1.2,1013815080,24617684
2026-03-16,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,326.5,11.4,95.5,73.92,14.82,22.64,4.54,23.2,-0.56,1.859,1.426,2.77,0.173,0.0274,1.92,14.0,1.4,989714880,24480447
2026-03-17,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,330.6,13.3,82.9,72.7,15.34,21.99,4.64,23.2,-1.21,1.961,1.407,2.58,0.191,0.0146,2.74,14.0,2.1,973380300,53559481
2026-03-18,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,261.6,8.9,98.0,58.42,11.75,22.33,4.49,23.2,-0.87,1.835,1.614,2.75,0.198,0.0121,2.46,15.1,2.2,782185380,30472292
2026-03-19,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,321.6,11.7,91.6,71.85,14.47,22.34,4.5,23.2,-0.86,1.946,1.504,2.55,0.15,0.0168,2.13,15.0,1.4,961999649,37030760
2026-03-20,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,320.4,12.9,82.8,71.87,14.71,22.43,4.59,23.2,-0.77,1.797,1.409,2.62,0.15,0.0236,2.51,14.0,1.5,962267430,33031734
2026-03-21,2026,3,Mar,12,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,322.9,11.2,96.1,72.33,14.82,22.4,4.59,23.2,-0.8,1.755,1.481,2.72,0.195,0.0134,2.19,14.2,2.4,968426370,34586464
2026-03-23,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,318.0,11.7,90.6,72.0,14.47,22.64,4.55,23.2,-0.56,1.845,1.48,2.69,0.157,0.0202,2.11,14.1,0.7,964008000,23843131
2026-03-24,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,286.3,11.0,86.8,64.79,12.83,22.63,4.48,23.2,-0.57,1.747,1.531,2.51,0.164,0.0184,2.12,12.8,2.0,867473310,21849642
2026-03-25,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,322.2,11.9,90.3,72.11,14.56,22.38,4.52,23.2,-0.82,1.825,1.491,2.87,0.13,0.0255,2.66,17.6,0.8,965480790,35374273
2026-03-26,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.5,14.1,87.6,82.62,16.82,22.3,4.54,23.2,-0.9,1.795,1.409,2.71,0.191,0.0191,3.06,15.1,2.5,1106199180,44645620
2026-03-27,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,367.8,12.8,95.8,82.9,16.48,22.54,4.48,23.2,-0.66,1.85,1.593,2.4,0.145,0.0219,1.6,13.0,1.0,1109948100,32501529
2026-03-28,2026,3,Mar,13,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,340.4,13.6,83.4,75.7,14.91,22.24,4.38,23.2,-0.96,1.908,1.625,2.75,0.2,0.0211,3.05,14.8,0.9,1013547300,43753109
2026-03-30,2026,3,Mar,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,331.5,11.7,94.4,73.92,14.88,22.3,4.49,23.2,-0.9,1.909,1.5,2.59,0.141,0.0189,2.4,13.2,0.6,989714880,39946081
2026-03-31,2026,3,Mar,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,371.1,13.0,95.2,82.94,16.66,22.35,4.49,23.2,-0.85,1.832,1.541,2.55,0.154,0.0199,2.07,12.8,1.5,1110483660,42233592
2026-04-01,2026,4,Apr,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,377.6,13.5,93.2,84.88,16.92,22.48,4.48,23.2,-0.72,1.895,1.629,2.64,0.211,0.0196,2.39,14.1,0.5,1139683760,36504253
2026-04-02,2026,4,Apr,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,364.5,14.7,82.7,80.26,16.48,22.02,4.52,23.2,-1.18,1.922,1.592,2.61,0.122,0.0227,2.94,15.4,0.4,1077651020,57750869
2026-04-03,2026,4,Apr,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,345.8,12.2,94.5,76.84,15.63,22.22,4.52,23.2,-0.98,1.867,1.717,2.74,0.143,0.0171,2.75,14.4,0.0,1031730680,45501954
2026-04-04,2026,4,Apr,14,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,336.1,13.3,84.2,74.72,15.02,22.23,4.47,23.2,-0.97,1.974,1.617,2.84,0.169,0.0199,1.94,11.9,1.6,1003265440,43774302
2026-04-06,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.7,13.3,92.9,82.78,16.53,22.33,4.46,23.2,-0.87,1.904,1.676,2.58,0.163,0.0209,2.89,11.0,2.7,1111487060,43303283
2026-04-07,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,365.9,14.2,85.9,81.19,16.5,22.19,4.51,23.2,-1.01,1.894,1.534,2.58,0.203,0.0204,3.6,14.8,3.9,1090138130,49620686
2026-04-08,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,373.7,14.2,87.7,82.74,16.74,22.14,4.48,23.2,-1.06,1.833,1.586,2.9,0.142,0.0179,2.34,15.3,1.4,1110949980,53187300
2026-04-09,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,344.6,13.7,83.8,77.4,14.96,22.46,4.34,23.2,-0.74,1.854,1.678,2.82,0.175,0.0149,2.68,15.4,0.9,1039249800,34239387
2026-04-10,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,336.2,11.9,94.2,74.6,14.83,22.19,4.41,23.2,-1.01,1.98,1.605,2.66,0.158,0.0155,2.49,14.0,2.2,1001654199,45592989
2026-04-11,2026,4,Apr,15,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.0,14.4,85.2,81.62,16.67,22.18,4.53,23.2,-1.02,1.991,1.597,2.65,0.162,0.0184,3.06,13.4,1.8,1095911740,50399587
2026-04-13,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,348.6,11.9,97.6,77.67,15.86,22.28,4.55,23.2,-0.92,1.922,1.5,2.61,0.124,0.0195,2.16,13.6,0.9,1042875090,43062000
2026-04-14,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,359.8,13.4,89.5,79.48,16.3,22.09,4.53,23.2,-1.11,1.959,1.559,2.91,0.187,0.0261,2.12,15.0,0.0,1067177960,53624484
2026-04-15,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,346.0,13.0,88.7,76.36,15.33,22.07,4.43,23.2,-1.13,2.042,1.555,2.62,0.249,0.0175,2.1,14.6,2.5,1025285720,52496884
2026-04-16,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,393.0,14.3,91.6,87.05,18.2,22.15,4.63,23.2,-1.05,1.985,1.525,2.81,0.15,0.0199,2.77,13.3,0.1,1168820350,55406515
2026-04-17,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,353.1,13.9,84.7,78.53,16.14,22.24,4.57,23.2,-0.96,1.918,1.64,2.58,0.139,0.0193,2.46,14.1,3.0,1054422310,45514307
