Tanggal,Tahun,Bulan,NamaBulan,EstateKode,Estate,Wilayah,CurahHujan_mm,HariHujan,HariKerjaEfektif
2026-07-23,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-23,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-23,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-23,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,21.2,1,1
2026-07-23,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-24,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-24,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-24,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-24,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,23.1,1,1
2026-07-24,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-24,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-24,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-25,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-25,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-25,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-25,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-25,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-25,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-25,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-26,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-26,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-26,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-26,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-26,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-26,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-26,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-27,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,15.6,1,1
2026-07-27,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-27,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-27,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-27,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,8.7,1,1
2026-07-27,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-27,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-28,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-28,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-28,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,11.5,1,1
2026-07-28,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-28,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,32.6,1,1
2026-07-28,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-28,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-29,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-29,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-29,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,2.3,1,1
2026-07-29,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-29,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,22.6,1,1
2026-07-29,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-29,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-30,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,56.1,1,0
2026-07-30,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,22.8,1,1
2026-07-30,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-30,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-30,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-30,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-30,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-31,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-31,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-31,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,29.2,1,1
2026-07-31,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-31,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-31,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-31,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-01,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-01,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-01,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-01,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-01,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-01,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-01,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-02,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-02,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,16.1,1,1
2026-08-02,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,24.0,1,1
2026-08-02,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-02,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-02,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-02,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-03,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-03,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-03,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-03,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-03,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-03,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-03,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,25.0,1,1
2026-08-04,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-04,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-04,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-04,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-04,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,23.5,1,1
2026-08-04,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-04,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-05,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-05,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-05,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-05,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-05,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,12.9,1,1
2026-08-05,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,44.3,1,1
2026-08-05,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-06,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-06,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-06,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-06,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-06,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-06,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-06,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-07,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-07,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-07,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-07,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-07,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-07,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-07,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-08,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-08,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,15.4,1,1
2026-08-08,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-08,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,19.0,1,1
2026-08-08,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,29.0,1,1
2026-08-08,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,42.4,1,1
2026-08-08,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,39.8,1,1
2026-08-09,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-09,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-09,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-09,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-09,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,38.0,1,1
2026-08-09,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-09,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-10,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-10,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,4.1,1,1
2026-08-10,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-10,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,9.8,1,1
2026-08-10,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-10,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,2.7,1,1
2026-08-10,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,18.5,1,1
2026-08-11,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-11,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,13.8,1,1
2026-08-11,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,23.3,1,1
2026-08-11,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,47.0,1,1
2026-08-11,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-11,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-11,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-12,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,13.1,1,1
2026-08-12,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,19.8,1,1
2026-08-12,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-12,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-12,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-12,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-12,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-13,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-13,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,5.8,1,1
2026-08-13,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-13,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-13,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-13,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-13,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-14,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-14,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,13.7,1,1
2026-08-14,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-14,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-14,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,33.3,1,1
2026-08-14,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-14,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-15,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-15,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,10.7,1,1
2026-08-15,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,22.5,1,1
2026-08-15,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-15,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-15,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-15,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,5.5,1,1
2026-08-16,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-16,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,47.7,1,1
2026-08-16,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-16,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-16,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,40.2,1,1
2026-08-16,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-16,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-17,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-17,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-17,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-17,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-17,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-17,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-17,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-18,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-18,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-18,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-18,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-18,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,2.9,1,1
2026-08-18,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-18,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-19,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,33.5,1,1
2026-08-19,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-19,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-19,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,23.7,1,1
2026-08-19,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-19,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-19,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-20,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-20,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,14.4,1,1
2026-08-20,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,43.5,1,1
2026-08-20,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-20,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-20,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,11.7,1,1
2026-08-20,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-21,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-21,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-21,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-21,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-21,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-21,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,12.6,1,1
2026-08-21,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-22,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-22,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,11.5,1,1
2026-08-22,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-22,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-22,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-22,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-22,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-23,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-23,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-23,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-23,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-23,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-23,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-23,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-24,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-24,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-24,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,10.8,1,1
2026-08-24,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-24,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-24,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-24,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,23.6,1,1
2026-08-25,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,20.3,1,1
2026-08-25,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,51.5,1,1
2026-08-25,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-25,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-25,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-25,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-25,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-26,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,30.8,1,1
2026-08-26,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-26,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-26,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-26,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-26,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-26,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-27,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-27,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-27,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-27,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,6.8,1,1
2026-08-27,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-27,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-27,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,46.6,1,1
2026-08-28,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-28,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,5.5,1,1
2026-08-28,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,27.0,1,1
2026-08-28,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-28,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,12.4,1,1
2026-08-28,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-28,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-29,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-29,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-29,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,23.9,1,1
2026-08-29,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-29,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-29,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-29,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,19.8,1,1
2026-08-30,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-08-30,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-30,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-30,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-30,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-08-30,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-30,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-08-31,2026,8,Agu,BSK,Estate Bukit Sekawan,Kalimantan Tengah,17.3,1,1
2026-08-31,2026,8,Agu,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-08-31,2026,8,Agu,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-08-31,2026,8,Agu,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-08-31,2026,8,Agu,LDP,Estate Landak Permai,Kalimantan Barat,14.3,1,1
2026-08-31,2026,8,Agu,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-08-31,2026,8,Agu,KPS,Estate Kampar Sentosa,Riau,5.0,1,1
