SampelID,Tanggal,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,Shift,Stasiun,JenisLosses,Basis,HasilAnalisa_Persen,StandarMaks_Persen,Deviasi_Persen,Status,Analis,MetodeUji,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,SuhuRebusan_C,TekananRebusan_Bar,SiklusRebusan_Menit,TekananPress_Bar,JamOperasiPress_Kumulatif,JanjangMentahHariIni_Persen,RestanRata2_Jam
LS-002039,2026-02-21,2,Feb,8,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.559,0.55,0.009,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,576.1,13.4,95.5,140.6,2.64,87.0,42.9,3966,3.19,15.5
LS-002040,2026-02-21,2,Feb,8,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.613,0.6,0.013,Melebihi Standar,Agus Prakoso,Soxhlet Ekstraksi,576.1,13.4,95.5,140.4,3.19,89.7,44.0,3966,3.19,15.5
LS-002041,2026-02-21,2,Feb,8,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.496,0.55,-0.054,Sesuai Standar,Tirta Sanjaya,NMR,576.1,13.4,95.5,141.0,2.88,87.5,50.9,3966,3.19,15.5
LS-002042,2026-02-21,2,Feb,8,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.3,0.35,-0.05,Sesuai Standar,Agus Prakoso,NMR,576.1,13.4,95.5,141.0,2.9,83.7,50.0,3966,3.19,15.5
LS-002043,2026-02-21,2,Feb,8,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.04,0.05,-0.01,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,576.1,13.4,95.5,137.2,2.97,84.0,48.3,3966,3.19,15.5
LS-002044,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.444,0.45,-0.006,Sesuai Standar,Nanda Wijaya,NMR,571.8,15.0,84.7,141.5,2.88,89.5,45.8,3966,2.54,12.1
LS-002045,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.151,0.1,0.051,Melebihi Standar,Firman Ramadhan,Soxhlet Ekstraksi,571.8,15.0,84.7,141.9,3.13,88.9,47.9,3966,2.54,12.1
LS-002046,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.629,0.6,0.029,Melebihi Standar,Umi Salamah,NMR,571.8,15.0,84.7,142.2,2.78,87.3,46.2,3966,2.54,12.1
LS-002047,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.192,0.2,-0.008,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,571.8,15.0,84.7,143.3,2.82,87.2,46.8,3966,2.54,12.1
LS-002048,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.499,0.55,-0.051,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,571.8,15.0,84.7,132.0,2.95,87.3,45.3,3966,2.54,12.1
LS-002049,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.586,0.6,-0.014,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,571.8,15.0,84.7,140.6,2.73,85.5,49.7,3966,2.54,12.1
LS-002050,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.547,0.55,-0.003,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,571.8,15.0,84.7,141.9,2.92,86.4,46.3,3966,2.54,12.1
LS-002051,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.312,0.35,-0.038,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,571.8,15.0,84.7,139.8,2.79,86.4,50.7,3966,2.54,12.1
LS-002052,2026-02-23,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.04,0.05,-0.01,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,571.8,15.0,84.7,135.0,3.03,89.2,46.3,3966,2.54,12.1
LS-002053,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.435,0.45,-0.015,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,587.9,15.8,82.7,135.9,3.04,83.9,42.7,3966,2.57,15.0
LS-002054,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.137,0.1,0.037,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,587.9,15.8,82.7,135.4,2.77,83.6,45.0,3966,2.57,15.0
LS-002055,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.672,0.6,0.072,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,587.9,15.8,82.7,136.9,2.93,91.2,49.5,3966,2.57,15.0
LS-002056,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.195,0.2,-0.005,Sesuai Standar,Nanda Wijaya,NMR,587.9,15.8,82.7,133.8,2.76,84.0,41.9,3966,2.57,15.0
LS-002057,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.495,0.55,-0.055,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,587.9,15.8,82.7,140.5,2.86,83.5,47.4,3966,2.57,15.0
LS-002058,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.533,0.6,-0.067,Sesuai Standar,Nanda Wijaya,NMR,587.9,15.8,82.7,137.9,2.54,82.2,44.5,3966,2.57,15.0
LS-002059,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.481,0.55,-0.069,Sesuai Standar,Firman Ramadhan,NMR,587.9,15.8,82.7,133.1,3.02,86.0,47.1,3966,2.57,15.0
LS-002060,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.31,0.35,-0.04,Sesuai Standar,Umi Salamah,NMR,587.9,15.8,82.7,136.6,2.81,88.8,46.5,3966,2.57,15.0
LS-002061,2026-02-24,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.043,0.05,-0.007,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,587.9,15.8,82.7,134.5,2.79,86.9,54.2,3966,2.57,15.0
LS-002062,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.511,0.45,0.061,Melebihi Standar,Agus Prakoso,NMR,591.5,13.9,94.6,143.2,2.84,88.4,48.0,3966,2.46,18.0
LS-002063,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.13,0.1,0.03,Melebihi Standar,Agus Prakoso,NMR,591.5,13.9,94.6,134.5,2.9,88.1,45.9,3966,2.46,18.0
LS-002064,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.604,0.6,0.004,Melebihi Standar,Agus Prakoso,Soxhlet Ekstraksi,591.5,13.9,94.6,134.8,2.8,83.3,48.5,3966,2.46,18.0
LS-002065,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.193,0.2,-0.007,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,591.5,13.9,94.6,140.6,2.89,87.3,46.6,3966,2.46,18.0
LS-002066,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.487,0.55,-0.063,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,591.5,13.9,94.6,138.6,2.85,89.6,47.8,3966,2.46,18.0
LS-002067,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.533,0.6,-0.067,Sesuai Standar,Tirta Sanjaya,NMR,591.5,13.9,94.6,140.0,2.74,87.2,44.2,3966,2.46,18.0
LS-002068,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.537,0.55,-0.013,Sesuai Standar,Agus Prakoso,NMR,591.5,13.9,94.6,136.6,2.7,89.3,46.5,3966,2.46,18.0
LS-002069,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.312,0.35,-0.038,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,591.5,13.9,94.6,138.0,2.69,87.5,49.1,3966,2.46,18.0
LS-002070,2026-02-25,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.042,0.05,-0.008,Sesuai Standar,Firman Ramadhan,NMR,591.5,13.9,94.6,135.3,2.86,89.1,48.2,3966,2.46,18.0
LS-002071,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.473,0.45,0.023,Melebihi Standar,Umi Salamah,Oven Kadar Air + Soxhlet,598.8,14.6,91.1,136.3,3.15,81.0,40.9,3966,2.85,16.8
LS-002072,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.132,0.1,0.032,Melebihi Standar,Tirta Sanjaya,Soxhlet Ekstraksi,598.8,14.6,91.1,139.1,2.98,80.8,43.9,3966,2.85,16.8
LS-002073,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.641,0.6,0.041,Melebihi Standar,Firman Ramadhan,NMR,598.8,14.6,91.1,134.8,2.85,86.7,41.2,3966,2.85,16.8
LS-002074,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.188,0.2,-0.012,Sesuai Standar,Nanda Wijaya,NMR,598.8,14.6,91.1,136.3,2.73,88.6,48.7,3966,2.85,16.8
LS-002075,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.466,0.55,-0.084,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,598.8,14.6,91.1,137.3,2.86,90.1,43.0,3966,2.85,16.8
LS-002076,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.643,0.6,0.043,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,598.8,14.6,91.1,133.5,2.78,86.4,43.3,3966,2.85,16.8
LS-002077,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.502,0.55,-0.048,Sesuai Standar,Tirta Sanjaya,NMR,598.8,14.6,91.1,136.6,2.91,91.5,45.0,3966,2.85,16.8
LS-002078,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.302,0.35,-0.048,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,598.8,14.6,91.1,136.0,3.08,83.6,47.5,3966,2.85,16.8
LS-002079,2026-02-26,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.048,0.05,-0.002,Sesuai Standar,Tirta Sanjaya,NMR,598.8,14.6,91.1,134.7,2.84,88.6,45.9,3966,2.85,16.8
LS-002080,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.484,0.45,0.034,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,565.9,15.1,83.3,137.8,2.86,85.3,48.8,3966,2.89,14.7
LS-002081,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.148,0.1,0.048,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,565.9,15.1,83.3,135.5,2.81,84.5,48.4,3966,2.89,14.7
LS-002082,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.671,0.6,0.071,Melebihi Standar,Umi Salamah,NMR,565.9,15.1,83.3,138.2,2.98,91.0,43.0,3966,2.89,14.7
LS-002083,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.166,0.2,-0.034,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,565.9,15.1,83.3,138.9,3.05,86.4,50.4,3966,2.89,14.7
LS-002084,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.57,0.55,0.02,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,565.9,15.1,83.3,138.7,3.03,80.7,48.9,3966,2.89,14.7
LS-002085,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.644,0.6,0.044,Melebihi Standar,Tirta Sanjaya,NMR,565.9,15.1,83.3,137.1,2.92,85.9,44.1,3966,2.89,14.7
LS-002086,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.535,0.55,-0.015,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,565.9,15.1,83.3,141.6,2.64,82.8,46.9,3966,2.89,14.7
LS-002087,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.319,0.35,-0.031,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,565.9,15.1,83.3,140.3,3.25,85.1,48.1,3966,2.89,14.7
LS-002088,2026-02-27,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.045,0.05,-0.005,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,565.9,15.1,83.3,134.8,2.95,87.0,45.9,3966,2.89,14.7
LS-002089,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.467,0.45,0.017,Melebihi Standar,Firman Ramadhan,Soxhlet Ekstraksi,606.2,14.9,90.4,138.6,2.97,84.9,45.2,3966,2.46,11.4
LS-002090,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.16,0.1,0.06,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,606.2,14.9,90.4,136.7,2.83,86.0,49.6,3966,2.46,11.4
LS-002091,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.696,0.6,0.096,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,606.2,14.9,90.4,141.0,2.84,95.3,49.7,3966,2.46,11.4
LS-002092,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.167,0.2,-0.033,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,606.2,14.9,90.4,138.0,3.01,86.2,48.8,3966,2.46,11.4
LS-002093,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.552,0.55,0.002,Melebihi Standar,Umi Salamah,Oven Kadar Air + Soxhlet,606.2,14.9,90.4,141.4,2.84,84.3,49.5,3966,2.46,11.4
LS-002094,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.595,0.6,-0.005,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,606.2,14.9,90.4,137.1,3.02,89.3,47.9,3966,2.46,11.4
LS-002095,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.548,0.55,-0.002,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,606.2,14.9,90.4,136.8,2.82,88.1,46.9,3966,2.46,11.4
LS-002096,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.338,0.35,-0.012,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,606.2,14.9,90.4,138.6,2.51,84.4,50.0,3966,2.46,11.4
LS-002097,2026-02-28,2,Feb,9,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.045,0.05,-0.005,Sesuai Standar,Nanda Wijaya,NMR,606.2,14.9,90.4,140.9,3.11,87.5,44.9,3966,2.46,11.4
LS-002098,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.52,0.45,0.07,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,139.6,2.85,83.3,42.8,4733,2.91,13.9
LS-002099,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.219,0.1,0.119,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,134.4,2.69,85.6,50.6,4733,2.91,13.9
LS-002100,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.749,0.6,0.149,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,140.2,3.09,78.7,48.3,4733,2.91,13.9
LS-002101,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.207,0.2,0.007,Melebihi Standar,Nanda Wijaya,NMR,697.3,17.5,88.5,142.9,2.76,80.0,43.0,4733,2.91,13.9
LS-002102,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.6,0.55,0.05,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,141.5,2.88,84.7,41.5,4733,2.91,13.9
LS-002103,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.702,0.6,0.102,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,135.6,2.85,83.6,50.4,4733,2.91,13.9
LS-002104,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.528,0.55,-0.022,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,697.3,17.5,88.5,142.7,2.86,83.5,47.5,4733,2.91,13.9
LS-002105,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.308,0.35,-0.042,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,697.3,17.5,88.5,134.0,2.68,80.7,41.5,4733,2.91,13.9
LS-002106,2026-03-02,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.051,0.05,0.001,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,697.3,17.5,88.5,136.3,2.95,84.3,47.4,4733,2.91,13.9
LS-002107,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.616,0.45,0.166,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,691.1,17.1,89.8,142.0,2.71,80.7,49.3,4733,1.99,16.8
LS-002108,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.213,0.1,0.113,Melebihi Standar,Agus Prakoso,NMR,691.1,17.1,89.8,133.1,2.95,83.9,43.4,4733,1.99,16.8
LS-002109,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.672,0.6,0.072,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,691.1,17.1,89.8,140.4,2.94,83.9,45.3,4733,1.99,16.8
LS-002110,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.184,0.2,-0.016,Sesuai Standar,Umi Salamah,NMR,691.1,17.1,89.8,135.3,3.06,81.2,46.7,4733,1.99,16.8
LS-002111,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.621,0.55,0.071,Melebihi Standar,Firman Ramadhan,NMR,691.1,17.1,89.8,134.0,2.61,82.5,47.5,4733,1.99,16.8
LS-002112,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.684,0.6,0.084,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,691.1,17.1,89.8,136.5,2.85,83.5,46.9,4733,1.99,16.8
LS-002113,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.619,0.55,0.069,Melebihi Standar,Nanda Wijaya,NMR,691.1,17.1,89.8,135.4,2.92,79.6,47.3,4733,1.99,16.8
LS-002114,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.357,0.35,0.007,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,691.1,17.1,89.8,134.3,2.85,82.4,44.7,4733,1.99,16.8
LS-002115,2026-03-03,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.046,0.05,-0.004,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,691.1,17.1,89.8,135.0,2.94,88.0,46.7,4733,1.99,16.8
LS-002116,2026-03-04,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.565,0.45,0.115,Melebihi Standar,Tirta Sanjaya,NMR,675.3,16.2,92.6,134.1,2.85,87.6,43.3,4733,2.91,12.6
LS-002117,2026-03-04,3,Mar,10,PKS Sungai Rangkat,PKS-SRK,Kalimantan Barat,45,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.218,0.1,0.118,Melebihi Standar,Agus Prakoso,NMR,675.3,16.2,92.6,140.8,3.03,87.4,45.9,4733,2.91,12.6
