RekomendasiID,Tahun,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,JumlahPokok,UmurTanaman,JenisTanah,K_Daun_Persen,StatusK,NPK_13_6_27_4_KgPerPokok,MOP_KgPerPokok,Kieserite_KgPerPokok,Urea_KgPerPokok,RockPhosphate_KgPerPokok,Borate_KgPerPokok,TotalPupuk_Ton,EstimasiBiaya_Rp,Semester1_Persen,Semester2_Persen,DasarRekomendasi,DisusunOleh,DisetujuiOleh
RK-00241,2026,TJL-E-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,30.7,4052,13,Podsolik Merah Kuning,0.788,Defisit,4.16,2.16,1.2,0.9,0.45,0.1,36.35,328115224,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00242,2026,TJL-E-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,24.5,3308,11,Mineral,1.032,Optimum,3.06,1.47,0.85,1.25,0.45,0.1,23.75,220487634,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00243,2026,TJL-E-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,26.8,3752,18,Mineral,1.039,Optimum,3.08,1.28,0.85,0.9,0.45,0.1,24.99,223028658,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00244,2026,TJL-E-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,28.6,3718,17,Gambut,0.976,Defisit,4.3,1.32,0.85,0.9,0.75,0.18,30.86,270953876,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00245,2026,TJL-E-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,25.4,3429,7,Gambut,0.837,Defisit,4.25,2.08,0.85,0.9,0.75,0.18,30.9,241093892,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00246,2026,TJL-E-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,25.8,3406,11,Podsolik Merah Kuning,0.888,Defisit,4.5,2.19,1.2,1.25,0.45,0.18,33.28,297229770,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00247,2026,TJL-E-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,26.8,3430,10,Mineral,0.925,Defisit,4.2,2.25,0.85,0.9,0.45,0.18,30.29,282675887,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00248,2026,TJL-E-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,31.5,4347,11,Gambut,0.787,Defisit,4.42,2.11,1.2,0.9,0.75,0.1,41.21,380576869,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00249,2026,TJL-E-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,26.9,3766,11,Podsolik Merah Kuning,0.718,Defisit,4.29,2.06,1.2,0.9,0.45,0.1,33.89,312365984,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00250,2026,TJL-E-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,31.0,4185,17,Mineral,0.813,Defisit,4.37,2.22,0.85,1.25,0.45,0.1,38.67,321242772,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00251,2026,TJL-E-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,24.3,3110,15,Podsolik Merah Kuning,0.963,Defisit,4.38,1.3,0.85,0.9,0.45,0.1,24.82,222054099,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00252,2026,TJL-E-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,25.1,3464,7,Podsolik Merah Kuning,0.797,Defisit,4.49,2.16,0.85,0.9,0.45,0.1,31.0,268065691,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00253,2026,TJL-E-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,27.1,3577,10,Podsolik Merah Kuning,0.914,Defisit,4.39,2.13,1.2,1.25,0.45,0.1,34.05,266228441,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00254,2026,TJL-E-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,31.8,4388,19,Gambut,1.091,Optimum,3.4,1.46,1.2,0.9,0.75,0.1,34.27,315225379,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00255,2026,TJL-E-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,31.4,4145,13,Aluvial,0.979,Defisit,4.18,1.35,0.85,0.9,0.45,0.18,32.79,261479819,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00256,2026,TJL-E-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,24.6,3247,8,Gambut,0.959,Defisit,4.46,1.38,0.85,0.9,0.75,0.18,27.66,226600821,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00257,2026,TJL-E-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,29.1,4074,7,Podsolik Merah Kuning,0.882,Defisit,4.48,2.07,1.2,0.9,0.45,0.1,37.48,304513045,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00258,2026,TJL-E-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,30.3,4242,8,Mineral,0.944,Defisit,4.36,2.1,0.85,0.9,0.45,0.18,37.5,299354772,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00259,2026,TJL-E-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,24.6,3321,11,Podsolik Merah Kuning,0.795,Defisit,4.17,2.24,0.85,0.9,0.45,0.18,29.19,241358757,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00260,2026,TJL-E-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,25.7,3290,10,Mineral,0.994,Defisit,4.49,1.33,0.85,0.9,0.45,0.1,26.71,250132640,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00261,2026,TJL-E-021,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,29.6,4144,15,Aluvial,1.117,Optimum,3.4,1.47,0.85,0.9,0.45,0.1,29.71,263098866,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00262,2026,TJL-E-022,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,25.3,3238,8,Mineral,0.977,Defisit,4.36,1.36,0.85,1.25,0.45,0.1,27.1,224037399,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00263,2026,TJL-E-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,29.1,3783,17,Mineral,0.813,Defisit,4.24,2.01,0.85,1.25,0.45,0.1,33.67,313469364,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00264,2026,TJL-E-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,26.4,3485,12,Mineral,1.039,Optimum,3.12,1.43,1.2,0.9,0.45,0.1,25.09,201724064,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00265,2026,TJL-F-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,4306,8,Podsolik Merah Kuning,1.049,Optimum,3.31,1.46,1.2,0.9,0.45,0.1,31.95,290946356,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00266,2026,TJL-F-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,3504,11,Gambut,0.917,Defisit,4.21,2.08,0.85,1.25,0.75,0.18,32.66,256862191,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00267,2026,TJL-F-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,4083,16,Mineral,0.755,Defisit,4.25,2.23,1.2,0.9,0.45,0.18,37.6,304122470,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00268,2026,TJL-F-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.2,3942,7,Mineral,0.673,Defisit,4.3,2.01,0.85,0.9,0.45,0.1,33.94,301886954,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00269,2026,TJL-F-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.8,4325,17,Mineral,0.839,Defisit,4.3,2.14,1.2,0.9,0.45,0.1,39.31,313305084,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00270,2026,TJL-F-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.9,3887,9,Mineral,0.856,Defisit,4.47,2.09,1.2,0.9,0.45,0.18,36.11,313582674,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00271,2026,TJL-F-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.6,4144,15,Gambut,0.921,Defisit,4.19,2.07,0.85,1.25,0.75,0.1,38.17,355428866,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00272,2026,TJL-F-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,3574,10,Mineral,1.028,Optimum,3.32,1.4,1.2,0.9,0.45,0.1,26.34,216047969,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00273,2026,TJL-F-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.6,3444,9,Gambut,1.085,Optimum,3.39,1.35,1.2,1.25,0.75,0.18,27.97,252438867,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00274,2026,TJL-F-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,30.3,4242,19,Gambut,1.117,Optimum,3.35,1.47,0.85,0.9,0.75,0.18,31.82,249958700,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00275,2026,TJL-F-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.0,3328,7,Podsolik Merah Kuning,0.712,Defisit,4.4,2.21,1.2,0.9,0.45,0.18,31.08,267491561,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00276,2026,TJL-F-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.7,3675,10,Mineral,0.892,Defisit,4.4,2.03,1.2,1.25,0.45,0.1,34.66,280457506,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00277,2026,TJL-F-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.3,3238,17,Mineral,0.835,Defisit,4.27,2.18,0.85,0.9,0.45,0.1,28.33,254357451,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00278,2026,TJL-F-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.5,3932,18,Mineral,0.763,Defisit,4.46,2.23,1.2,1.25,0.45,0.1,38.1,337998710,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00279,2026,TJL-F-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.8,3612,7,Mineral,0.719,Defisit,4.46,2.11,0.85,1.25,0.45,0.1,33.3,266335919,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00280,2026,TJL-F-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.7,3961,9,Mineral,0.963,Defisit,4.44,1.34,0.85,0.9,0.45,0.1,32.0,272715434,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00281,2026,TJL-F-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.2,4118,19,Podsolik Merah Kuning,0.874,Defisit,4.24,2.16,0.85,0.9,0.45,0.1,35.83,328527483,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00282,2026,TJL-F-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.4,3632,7,Gambut,0.981,Defisit,4.27,1.47,0.85,1.25,0.75,0.18,31.85,279856980,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00283,2026,TJL-F-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.2,3563,7,Mineral,0.842,Defisit,4.49,2.09,0.85,0.9,0.45,0.1,31.64,258004499,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00284,2026,TJL-F-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.5,3570,18,Mineral,0.671,Defisit,4.44,2.0,0.85,0.9,0.45,0.1,31.2,247236000,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00285,2026,TJL-F-021,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,3136,16,Podsolik Merah Kuning,0.915,Defisit,4.2,2.06,1.2,0.9,0.45,0.1,27.94,250368947,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00286,2026,TJL-F-022,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,3522,21,Podsolik Merah Kuning,0.991,Defisit,4.14,1.5,0.85,0.9,0.45,0.1,27.96,241951803,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00287,2026,TJL-F-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.5,4252,7,Podsolik Merah Kuning,1.021,Optimum,3.45,1.35,0.85,1.25,0.45,0.1,31.68,272876003,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00288,2026,TJL-F-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.5,3894,15,Mineral,1.058,Optimum,3.2,1.46,0.85,0.9,0.45,0.1,27.1,232985171,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00289,2026,MRA-A-001,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,26.4,3432,8,Mineral,1.124,Optimum,3.23,1.44,0.85,0.9,0.45,0.1,23.92,224672570,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00290,2026,MRA-A-002,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.2,4176,16,Aluvial,1.113,Optimum,3.21,1.33,0.85,0.9,0.45,0.18,28.9,266154922,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00291,2026,MRA-A-003,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.3,4043,14,Mineral,1.202,Optimum,3.33,1.38,0.85,0.9,0.45,0.1,28.34,223526066,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00292,2026,MRA-A-004,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.8,3560,9,Podsolik Merah Kuning,1.107,Optimum,3.23,1.3,0.85,1.25,0.45,0.1,25.56,215422071,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00293,2026,MRA-A-005,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.1,3709,21,Mineral,0.959,Defisit,4.47,1.47,0.85,0.9,0.45,0.18,30.86,281560785,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00294,2026,MRA-A-006,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.3,4476,15,Podsolik Merah Kuning,1.076,Optimum,3.36,1.46,0.85,0.9,0.45,0.18,32.23,286081258,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00295,2026,MRA-A-007,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.3,3679,17,Podsolik Merah Kuning,1.249,Optimum,3.27,1.47,0.85,0.9,0.45,0.1,25.9,235092440,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00296,2026,MRA-A-008,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.4,3251,15,Gambut,1.169,Optimum,3.44,1.44,0.85,0.9,0.75,0.18,24.58,200163052,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00297,2026,MRA-A-009,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.9,3237,10,Mineral,1.099,Optimum,3.31,1.37,0.85,0.9,0.45,0.1,22.59,194030184,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00298,2026,MRA-A-010,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.4,4116,16,Aluvial,1.034,Optimum,3.1,1.28,0.85,1.25,0.45,0.1,28.94,228203880,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00299,2026,MRA-A-011,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.3,3618,7,Podsolik Merah Kuning,0.973,Defisit,4.26,1.33,0.85,0.9,0.45,0.1,28.55,263463516,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00300,2026,MRA-A-012,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.3,3475,8,Aluvial,1.208,Optimum,3.2,1.49,0.85,1.25,0.45,0.1,25.51,221749630,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00301,2026,MRA-A-013,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.1,3981,12,Mineral,1.061,Optimum,3.05,1.34,0.85,0.9,0.45,0.1,26.63,212884054,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00302,2026,MRA-A-014,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,27.9,3571,15,Gambut,1.155,Optimum,3.06,1.32,1.2,1.25,0.75,0.1,27.43,256965150,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00303,2026,MRA-A-015,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.2,4306,15,Mineral,1.022,Optimum,3.28,1.46,0.85,0.9,0.45,0.18,30.66,274954671,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00304,2026,MRA-A-016,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.5,3468,7,Podsolik Merah Kuning,1.072,Optimum,3.28,1.47,0.85,0.9,0.45,0.1,24.45,208931230,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00305,2026,MRA-A-017,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,30.3,4333,17,Aluvial,0.981,Defisit,4.43,1.3,0.85,0.9,0.45,0.1,34.79,275144268,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00306,2026,MRA-A-018,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.0,3360,10,Podsolik Merah Kuning,1.116,Optimum,3.3,1.41,1.2,0.9,0.45,0.1,24.73,203951564,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00307,2026,MRA-A-019,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.8,4112,10,Mineral,1.052,Optimum,3.33,1.44,0.85,0.9,0.45,0.1,29.07,231604188,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00308,2026,MRA-A-020,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.8,4198,14,Mineral,1.036,Optimum,3.12,1.26,0.85,0.9,0.45,0.1,28.04,260324480,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00309,2026,MRA-A-021,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,27.2,3699,15,Gambut,1.175,Optimum,3.2,1.34,0.85,0.9,0.75,0.18,26.71,217426821,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00310,2026,MRA-A-022,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.0,3780,16,Podsolik Merah Kuning,1.215,Optimum,3.29,1.44,0.85,1.25,0.45,0.1,27.9,227508856,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00311,2026,MRA-A-023,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.7,3903,19,Mineral,1.063,Optimum,3.32,1.39,0.85,0.9,0.45,0.1,27.36,218107420,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00312,2026,MRA-A-024,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.6,3346,19,Aluvial,1.201,Optimum,3.33,1.42,1.2,0.9,0.45,0.1,24.76,214511138,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00313,2026,MRA-B-001,MRA,Estate Muara Alam,Kalimantan Tengah,B,Inti,30.2,4228,15,Aluvial,1.231,Optimum,3.2,1.43,0.85,0.9,0.45,0.1,29.3,275293611,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00314,2026,MRA-B-002,MRA,Estate Muara Alam,Kalimantan Tengah,B,Inti,29.1,4016,11,Podsolik Merah Kuning,1.067,Optimum,3.15,1.31,0.85,0.9,0.45,0.1,27.15,230072981,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00315,2026,MRA-B-003,MRA,Estate Muara Alam,Kalimantan Tengah,B,Inti,28.0,4004,16,Aluvial,1.217,Optimum,3.43,1.35,0.85,0.9,0.45,0.1,28.35,223469764,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00316,2026,MRA-B-004,MRA,Estate Muara Alam,Kalimantan Tengah,B,Inti,27.3,3494,15,Podsolik Merah Kuning,1.047,Optimum,3.27,1.26,1.2,0.9,0.45,0.1,25.09,208123545,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
