Tahun,Bulan,NamaBulan,Periode,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,JenisTanah,TBS_Ton,TonPerHa,JumlahJanjang,BJR_Kg,PotensiTonPerHa_Bulan,YieldGap_TonPerHa,PencapaianPotensi_Persen,CurahHujanBulanIni_mm,DefisitAirBulanIni_mm,CurahHujanLag24_32Bulan_mm,DefisitAirLag5_6Bulan_mm,K_Daun_Persen,RealisasiPupukSem1_Persen
2026,6,Jun,Jun-2026,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,Mineral,55.04,2.15,3693,14.9,2.382,-0.232,90.3,197.0,0.0,229.0,0.0,1.057,70.8
2026,7,Jul,Jul-2026,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,Mineral,51.21,2.0,3066,16.7,2.25,-0.25,88.9,221.3,0.0,234.5,0.0,1.057,70.8
2024,1,Jan,Jan-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,35.38,1.355,2093,16.9,1.89,-0.535,71.7,244.7,0.0,219.3,70.2,0.851,48.3
2024,2,Feb,Feb-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,41.38,1.586,2570,16.1,2.07,-0.484,76.6,352.7,0.0,250.4,105.0,0.851,48.3
2024,3,Mar,Mar-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,45.62,1.748,2905,15.7,2.25,-0.502,77.7,271.7,0.0,279.9,100.5,0.851,48.3
2024,4,Apr,Apr-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,55.21,2.116,3286,16.8,2.382,-0.266,88.8,299.7,0.0,287.7,35.8,0.851,48.3
2024,5,Mei,Mei-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,57.44,2.201,3705,15.5,2.43,-0.229,90.6,170.2,0.0,301.7,0.0,0.851,48.3
2024,6,Jun,Jun-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,51.12,1.959,3651,14.0,2.382,-0.423,82.2,155.6,0.0,314.0,0.0,0.851,48.3
2024,7,Jul,Jul-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,50.78,1.946,3297,15.4,2.25,-0.304,86.5,127.9,22.1,309.5,0.0,0.851,48.3
2024,8,Agu,Agu-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,49.13,1.882,3319,14.8,2.07,-0.188,90.9,183.3,0.0,286.2,0.0,0.851,48.3
2024,9,Sep,Sep-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,43.33,1.66,2759,15.7,1.89,-0.23,87.8,169.9,0.0,287.4,0.0,0.851,48.3
2024,10,Okt,Okt-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,39.18,1.501,2448,16.0,1.758,-0.257,85.4,280.4,0.0,281.9,0.0,0.851,48.3
2024,11,Nov,Nov-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,37.03,1.419,2244,16.5,1.71,-0.291,83.0,469.4,0.0,276.7,0.0,0.851,48.3
2024,12,Des,Des-2024,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,14,Podsolik Merah Kuning,39.23,1.503,2906,13.5,1.758,-0.255,85.5,398.9,0.0,271.9,11.1,0.851,48.3
2025,1,Jan,Jan-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,43.0,1.648,2590,16.6,1.82,-0.172,90.5,285.5,0.0,285.3,11.1,0.851,48.3
2025,2,Feb,Feb-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,45.82,1.755,2648,17.3,1.993,-0.238,88.1,247.5,0.0,288.4,0.0,0.851,48.3
2025,3,Mar,Mar-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,48.65,1.864,2828,17.2,2.167,-0.303,86.0,382.6,0.0,305.8,0.0,0.851,48.3
2025,4,Apr,Apr-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,50.54,1.936,2839,17.8,2.294,-0.357,84.4,431.1,0.0,326.6,0.0,0.851,48.3
2025,5,Mei,Mei-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,54.16,2.075,3363,16.1,2.34,-0.265,88.7,149.9,0.1,336.3,0.0,0.851,48.3
2025,6,Jun,Jun-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,53.34,2.044,3272,16.3,2.294,-0.25,89.1,262.5,0.0,318.4,0.0,0.851,48.3
2025,7,Jul,Jul-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,49.23,1.886,2862,17.2,2.167,-0.28,87.1,326.7,0.0,291.5,0.0,0.851,48.3
2025,8,Agu,Agu-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,45.97,1.761,2657,17.3,1.993,-0.232,88.4,236.5,0.0,261.9,0.0,0.851,48.3
2025,9,Sep,Sep-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,37.44,1.435,2202,17.0,1.82,-0.385,78.8,274.9,0.0,221.2,0.0,0.851,48.3
2025,10,Okt,Okt-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,31.02,1.189,2068,15.0,1.693,-0.505,70.2,364.6,0.0,193.0,0.1,0.851,48.3
2025,11,Nov,Nov-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,29.62,1.135,1784,16.6,1.647,-0.512,68.9,400.9,0.0,182.4,0.1,0.851,48.3
2025,12,Des,Des-2025,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,15,Podsolik Merah Kuning,27.62,1.058,1542,17.9,1.693,-0.635,62.5,373.8,0.0,172.3,0.0,0.851,48.3
2026,1,Jan,Jan-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,28.95,1.109,1673,17.3,1.75,-0.641,63.4,428.2,0.0,159.3,0.0,0.851,48.3
2026,2,Feb,Feb-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,30.97,1.187,1821,17.0,1.917,-0.73,61.9,281.3,0.0,174.2,0.0,0.851,48.3
2026,3,Mar,Mar-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,34.73,1.33,1897,18.3,2.083,-0.753,63.9,246.4,0.0,179.5,0.0,0.851,48.3
2026,4,Apr,Apr-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,41.7,1.598,2467,16.9,2.205,-0.608,72.4,368.5,0.0,202.8,0.0,0.851,48.3
2026,5,Mei,Mei-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,43.32,1.66,2518,17.2,2.25,-0.59,73.8,251.0,0.0,214.0,0.0,0.851,48.3
2026,6,Jun,Jun-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,43.01,1.648,2515,17.1,2.205,-0.557,74.7,197.0,0.0,229.0,0.0,0.851,48.3
2026,7,Jul,Jul-2026,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,Podsolik Merah Kuning,43.44,1.664,2555,17.0,2.083,-0.419,79.9,221.3,0.0,234.5,0.0,0.851,48.3
2024,1,Jan,Jan-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,23.91,0.848,2988,8.0,1.26,-0.412,67.3,244.7,0.0,219.3,70.2,0.975,68.7
2024,2,Feb,Feb-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,27.97,0.992,3496,8.0,1.38,-0.388,71.9,352.7,0.0,250.4,105.0,0.975,68.7
2024,3,Mar,Mar-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,33.33,1.182,4166,8.0,1.5,-0.318,78.8,271.7,0.0,279.9,100.5,0.975,68.7
2024,4,Apr,Apr-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,38.96,1.381,4869,8.0,1.588,-0.206,87.0,299.7,0.0,287.7,35.8,0.975,68.7
2024,5,Mei,Mei-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,40.21,1.426,5026,8.0,1.62,-0.194,88.0,170.2,0.0,301.7,0.0,0.975,68.7
2024,6,Jun,Jun-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,40.29,1.429,5036,8.0,1.588,-0.159,90.0,155.6,0.0,314.0,0.0,0.975,68.7
2024,7,Jul,Jul-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,36.08,1.28,4510,8.0,1.5,-0.22,85.3,127.9,22.1,309.5,0.0,0.975,68.7
2024,8,Agu,Agu-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,33.39,1.184,3928,8.5,1.38,-0.196,85.8,183.3,0.0,286.2,0.0,0.975,68.7
2024,9,Sep,Sep-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,29.38,1.042,3539,8.3,1.26,-0.218,82.7,169.9,0.0,287.4,0.0,0.975,68.7
2024,10,Okt,Okt-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,28.56,1.013,3569,8.0,1.172,-0.16,86.4,280.4,0.0,281.9,0.0,0.975,68.7
2024,11,Nov,Nov-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,27.19,0.964,3399,8.0,1.14,-0.176,84.6,469.4,0.0,276.7,0.0,0.975,68.7
2024,12,Des,Des-2024,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,5,Aluvial,27.09,0.961,3386,8.0,1.172,-0.212,81.9,398.9,0.0,271.9,11.1,0.975,68.7
2025,1,Jan,Jan-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,34.6,1.227,4324,8.0,1.47,-0.243,83.5,285.5,0.0,285.3,11.1,0.975,68.7
2025,2,Feb,Feb-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,42.22,1.497,5086,8.3,1.61,-0.113,93.0,247.5,0.0,288.4,0.0,0.975,68.7
2025,3,Mar,Mar-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,42.27,1.499,4803,8.8,1.75,-0.251,85.7,382.6,0.0,305.8,0.0,0.975,68.7
2025,4,Apr,Apr-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,46.3,1.642,5787,8.0,1.852,-0.211,88.6,431.1,0.0,326.6,0.0,0.975,68.7
2025,5,Mei,Mei-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,46.78,1.659,5846,8.0,1.89,-0.231,87.8,149.9,0.1,336.3,0.0,0.975,68.7
2025,6,Jun,Jun-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,45.95,1.63,5603,8.2,1.852,-0.223,88.0,262.5,0.0,318.4,0.0,0.975,68.7
2025,7,Jul,Jul-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,44.35,1.573,5544,8.0,1.75,-0.177,89.9,326.7,0.0,291.5,0.0,0.975,68.7
2025,8,Agu,Agu-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,37.52,1.33,4689,8.0,1.61,-0.28,82.6,236.5,0.0,261.9,0.0,0.975,68.7
2025,9,Sep,Sep-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,32.57,1.155,3787,8.6,1.47,-0.315,78.6,274.9,0.0,221.2,0.0,0.975,68.7
2025,10,Okt,Okt-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,26.11,0.926,3223,8.1,1.368,-0.442,67.7,364.6,0.0,193.0,0.1,0.975,68.7
2025,11,Nov,Nov-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,26.11,0.926,3263,8.0,1.33,-0.404,69.6,400.9,0.0,182.4,0.1,0.975,68.7
2025,12,Des,Des-2025,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,6,Aluvial,25.18,0.893,3146,8.0,1.368,-0.475,65.3,373.8,0.0,172.3,0.0,0.975,68.7
2026,1,Jan,Jan-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,31.17,1.105,3247,9.6,1.68,-0.575,65.8,428.2,0.0,159.3,0.0,0.975,68.7
2026,2,Feb,Feb-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,34.55,1.225,3525,9.8,1.84,-0.615,66.6,281.3,0.0,174.2,0.0,0.975,68.7
2026,3,Mar,Mar-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,38.24,1.356,4248,9.0,2.0,-0.644,67.8,246.4,0.0,179.5,0.0,0.975,68.7
2026,4,Apr,Apr-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,42.68,1.514,5335,8.0,2.117,-0.604,71.5,368.5,0.0,202.8,0.0,0.975,68.7
2026,5,Mei,Mei-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,44.12,1.564,4548,9.7,2.16,-0.596,72.4,251.0,0.0,214.0,0.0,0.975,68.7
2026,6,Jun,Jun-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,49.24,1.746,5295,9.3,2.117,-0.371,82.5,197.0,0.0,229.0,0.0,0.975,68.7
2026,7,Jul,Jul-2026,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,Aluvial,43.13,1.529,4146,10.4,2.0,-0.471,76.5,221.3,0.0,234.5,0.0,0.975,68.7
2024,1,Jan,Jan-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,38.55,1.567,2753,14.0,1.89,-0.323,82.9,244.7,0.0,219.3,70.2,1.132,50.1
2024,2,Feb,Feb-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,41.46,1.685,2709,15.3,2.07,-0.385,81.4,352.7,0.0,250.4,105.0,1.132,50.1
2024,3,Mar,Mar-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,52.61,2.139,3329,15.8,2.25,-0.111,95.0,271.7,0.0,279.9,100.5,1.132,50.1
2024,4,Apr,Apr-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,56.21,2.285,3674,15.3,2.382,-0.097,95.9,299.7,0.0,287.7,35.8,1.132,50.1
2024,5,Mei,Mei-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,60.78,2.471,4106,14.8,2.43,0.041,101.7,170.2,0.0,301.7,0.0,1.132,50.1
2024,6,Jun,Jun-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,54.81,2.228,3753,14.6,2.382,-0.154,93.5,155.6,0.0,314.0,0.0,1.132,50.1
2024,7,Jul,Jul-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,57.45,2.335,3779,15.2,2.25,0.085,103.8,127.9,22.1,309.5,0.0,1.132,50.1
2024,8,Agu,Agu-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,49.15,1.998,3510,14.0,2.07,-0.072,96.5,183.3,0.0,286.2,0.0,1.132,50.1
2024,9,Sep,Sep-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,45.38,1.845,2872,15.8,1.89,-0.045,97.6,169.9,0.0,287.4,0.0,1.132,50.1
2024,10,Okt,Okt-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,44.36,1.803,2997,14.8,1.758,0.045,102.6,280.4,0.0,281.9,0.0,1.132,50.1
2024,11,Nov,Nov-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,40.05,1.628,2534,15.8,1.71,-0.082,95.2,469.4,0.0,276.7,0.0,1.132,50.1
2024,12,Des,Des-2024,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,14,Mineral,43.96,1.787,2730,16.1,1.758,0.029,101.6,398.9,0.0,271.9,11.1,1.132,50.1
2025,1,Jan,Jan-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,46.1,1.874,2743,16.8,1.82,0.054,103.0,285.5,0.0,285.3,11.1,1.132,50.1
2025,2,Feb,Feb-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,49.75,2.022,3071,16.2,1.993,0.029,101.5,247.5,0.0,288.4,0.0,1.132,50.1
2025,3,Mar,Mar-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,49.67,2.019,2939,16.9,2.167,-0.148,93.2,382.6,0.0,305.8,0.0,1.132,50.1
2025,4,Apr,Apr-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,56.55,2.299,3744,15.1,2.294,0.005,100.2,431.1,0.0,326.6,0.0,1.132,50.1
2025,5,Mei,Mei-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,56.66,2.303,3201,17.7,2.34,-0.037,98.4,149.9,0.1,336.3,0.0,1.132,50.1
2025,6,Jun,Jun-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,53.93,2.192,3210,16.8,2.294,-0.101,95.6,262.5,0.0,318.4,0.0,1.132,50.1
2025,7,Jul,Jul-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,55.71,2.265,3526,15.8,2.167,0.098,104.5,326.7,0.0,291.5,0.0,1.132,50.1
2025,8,Agu,Agu-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,46.14,1.876,2938,15.7,1.993,-0.118,94.1,236.5,0.0,261.9,0.0,1.132,50.1
2025,9,Sep,Sep-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,36.34,1.477,2215,16.4,1.82,-0.343,81.2,274.9,0.0,221.2,0.0,1.132,50.1
2025,10,Okt,Okt-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,32.28,1.312,2056,15.7,1.693,-0.381,77.5,364.6,0.0,193.0,0.1,1.132,50.1
2025,11,Nov,Nov-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,32.4,1.317,1840,17.6,1.647,-0.33,80.0,400.9,0.0,182.4,0.1,1.132,50.1
2025,12,Des,Des-2025,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,15,Mineral,30.25,1.23,1728,17.5,1.693,-0.464,72.6,373.8,0.0,172.3,0.0,1.132,50.1
2026,1,Jan,Jan-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,31.14,1.266,1621,19.2,1.75,-0.484,72.3,428.2,0.0,159.3,0.0,1.132,50.1
2026,2,Feb,Feb-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,34.52,1.403,1817,19.0,1.917,-0.513,73.2,281.3,0.0,174.2,0.0,1.132,50.1
2026,3,Mar,Mar-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,37.08,1.507,1901,19.5,2.083,-0.576,72.3,246.4,0.0,179.5,0.0,1.132,50.1
2026,4,Apr,Apr-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,42.53,1.729,2389,17.8,2.205,-0.476,78.4,368.5,0.0,202.8,0.0,1.132,50.1
2026,5,Mei,Mei-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,44.96,1.828,2741,16.4,2.25,-0.422,81.2,251.0,0.0,214.0,0.0,1.132,50.1
2026,6,Jun,Jun-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,45.02,1.83,2515,17.9,2.205,-0.375,83.0,197.0,0.0,229.0,0.0,1.132,50.1
2026,7,Jul,Jul-2026,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,Mineral,46.41,1.887,2779,16.7,2.083,-0.197,90.6,221.3,0.0,234.5,0.0,1.132,50.1
2024,1,Jan,Jan-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,24.72,1.013,3052,8.1,1.47,-0.457,68.9,244.7,0.0,219.3,70.2,0.599,68.6
2024,2,Feb,Feb-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,29.31,1.201,3574,8.2,1.61,-0.409,74.6,352.7,0.0,250.4,105.0,0.599,68.6
2024,3,Mar,Mar-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,32.49,1.332,2980,10.9,1.75,-0.418,76.1,271.7,0.0,279.9,100.5,0.599,68.6
2024,4,Apr,Apr-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,38.75,1.588,4505,8.6,1.852,-0.264,85.7,299.7,0.0,287.7,35.8,0.599,68.6
2024,5,Mei,Mei-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,38.68,1.585,4497,8.6,1.89,-0.305,83.9,170.2,0.0,301.7,0.0,0.599,68.6
2024,6,Jun,Jun-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,41.88,1.716,5169,8.1,1.852,-0.136,92.6,155.6,0.0,314.0,0.0,0.599,68.6
2024,7,Jul,Jul-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,37.7,1.545,4654,8.1,1.75,-0.205,88.3,127.9,22.1,309.5,0.0,0.599,68.6
2024,8,Agu,Agu-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,35.34,1.448,4417,8.0,1.61,-0.162,90.0,183.3,0.0,286.2,0.0,0.599,68.6
2024,9,Sep,Sep-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,33.28,1.364,3962,8.4,1.47,-0.106,92.8,169.9,0.0,287.4,0.0,0.599,68.6
2024,10,Okt,Okt-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,27.95,1.146,3493,8.0,1.368,-0.222,83.8,280.4,0.0,281.9,0.0,0.599,68.6
2024,11,Nov,Nov-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,29.48,1.208,3312,8.9,1.33,-0.122,90.8,469.4,0.0,276.7,0.0,0.599,68.6
2024,12,Des,Des-2024,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,6,Mineral,27.87,1.142,3241,8.6,1.368,-0.225,83.5,398.9,0.0,271.9,11.1,0.599,68.6
2025,1,Jan,Jan-2025,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,7,Mineral,34.3,1.406,3688,9.3,1.68,-0.274,83.7,285.5,0.0,285.3,11.1,0.599,68.6
2025,2,Feb,Feb-2025,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,7,Mineral,39.19,1.606,4898,8.0,1.84,-0.234,87.3,247.5,0.0,288.4,0.0,0.599,68.6
2025,3,Mar,Mar-2025,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,7,Mineral,43.77,1.794,4466,9.8,2.0,-0.206,89.7,382.6,0.0,305.8,0.0,0.599,68.6
2025,4,Apr,Apr-2025,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,7,Mineral,43.18,1.77,4907,8.8,2.117,-0.347,83.6,431.1,0.0,326.6,0.0,0.599,68.6
