LSU_ID,Tahun,TanggalSampling,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,TahunTanam,UmurTanaman,JenisTanah,Topografi,SPH,N_Persen,P_Persen,K_Persen,Mg_Persen,Ca_Persen,B_ppm,KritisN,KritisP,KritisK,KritisMg,KritisB,StatusN,StatusP,StatusK,StatusMg,StatusB,Laboratorium
LSU-00528,2026,2026-04-24,TJL-E-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,E,Inti,26.4,2014,12,Mineral,Berbukit,132,2.56,0.1622,1.039,0.233,0.562,17.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00529,2025,2025-04-19,TJL-F-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,2018,7,Podsolik Merah Kuning,Datar,135,2.57,0.1583,1.245,0.223,0.618,16.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00530,2026,2026-03-05,TJL-F-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,2018,8,Podsolik Merah Kuning,Datar,135,2.728,0.1566,1.049,0.196,0.612,17.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00531,2025,2025-04-24,TJL-F-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,2015,10,Gambut,Datar,143,2.593,0.1555,1.177,0.244,0.641,20.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00532,2026,2026-04-27,TJL-F-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,2015,11,Gambut,Datar,143,2.466,0.1617,0.917,0.26,0.662,11.3,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00533,2025,2025-04-02,TJL-F-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,2010,15,Mineral,Datar,128,2.417,0.1565,1.062,0.219,0.719,19.6,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00534,2026,2026-04-20,TJL-F-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.9,2010,16,Mineral,Datar,128,2.523,0.146,0.755,0.219,0.583,13.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00535,2025,2025-04-08,TJL-F-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.2,2019,6,Mineral,Bergelombang,135,2.543,0.154,0.849,0.29,0.653,20.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00536,2026,2026-03-04,TJL-F-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.2,2019,7,Mineral,Bergelombang,135,2.833,0.1702,0.673,0.245,0.687,17.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00537,2025,2025-03-16,TJL-F-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.8,2009,16,Mineral,Bergelombang,136,2.542,0.1628,0.971,0.192,0.63,19.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00538,2026,2026-03-26,TJL-F-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.8,2009,17,Mineral,Bergelombang,136,2.631,0.1599,0.839,0.168,0.743,16.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00539,2025,2025-04-02,TJL-F-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.9,2017,8,Mineral,Datar,130,2.707,0.1563,1.188,0.183,0.548,22.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00540,2026,2026-04-01,TJL-F-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.9,2017,9,Mineral,Datar,130,2.519,0.1517,0.856,0.155,0.751,9.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00541,2025,2025-04-04,TJL-F-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.6,2011,14,Gambut,Berbukit,140,2.494,0.1429,0.842,0.253,0.556,18.4,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00542,2026,2026-03-09,TJL-F-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.6,2011,15,Gambut,Berbukit,140,2.283,0.1621,0.921,0.259,0.577,16.1,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00543,2025,2025-03-11,TJL-F-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,2016,9,Mineral,Datar,138,2.732,0.1431,0.922,0.246,0.529,12.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00544,2026,2026-03-24,TJL-F-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,2016,10,Mineral,Datar,138,2.597,0.1436,1.028,0.227,0.464,23.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00545,2025,2025-03-19,TJL-F-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.6,2017,8,Gambut,Datar,140,2.242,0.1584,1.072,0.284,0.633,18.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00546,2026,2026-03-04,TJL-F-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.6,2017,9,Gambut,Datar,140,2.453,0.1581,1.085,0.229,0.724,10.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-00547,2025,2025-04-13,TJL-F-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,30.3,2007,18,Gambut,Datar,140,2.468,0.1559,1.064,0.262,0.76,12.1,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00548,2026,2026-03-27,TJL-F-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,30.3,2007,19,Gambut,Datar,140,2.58,0.1537,1.117,0.249,0.527,14.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-00549,2025,2025-04-18,TJL-F-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.0,2019,6,Podsolik Merah Kuning,Datar,128,2.525,0.1772,1.034,0.301,0.468,23.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00550,2026,2026-04-12,TJL-F-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.0,2019,7,Podsolik Merah Kuning,Datar,128,2.747,0.1577,0.712,0.228,0.547,14.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-00551,2025,2025-03-06,TJL-F-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.7,2016,9,Mineral,Datar,143,2.625,0.1613,1.086,0.211,0.577,14.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-00552,2026,2026-03-17,TJL-F-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.7,2016,10,Mineral,Datar,143,2.472,0.1663,0.892,0.23,0.572,16.0,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00553,2025,2025-04-15,TJL-F-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.3,2009,16,Mineral,Datar,128,2.626,0.1587,0.762,0.249,0.532,16.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00554,2026,2026-04-06,TJL-F-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.3,2009,17,Mineral,Datar,128,2.63,0.1599,0.835,0.26,0.571,18.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00555,2025,2025-04-10,TJL-F-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.5,2008,17,Mineral,Berbukit,143,2.46,0.1603,1.117,0.263,0.566,19.6,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00556,2026,2026-04-04,TJL-F-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.5,2008,18,Mineral,Berbukit,143,2.386,0.1671,0.763,0.235,0.663,19.8,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00557,2025,2025-04-19,TJL-F-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.8,2019,6,Mineral,Berbukit,140,2.509,0.1305,0.963,0.249,0.551,22.9,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00558,2026,2026-04-13,TJL-F-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.8,2019,7,Mineral,Berbukit,140,2.457,0.1474,0.719,0.306,0.482,20.9,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00559,2025,2025-04-18,TJL-F-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.7,2017,8,Mineral,Bergelombang,143,2.493,0.1511,1.163,0.251,0.537,15.9,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00560,2026,2026-03-04,TJL-F-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,27.7,2017,9,Mineral,Bergelombang,143,2.607,0.1586,0.963,0.251,0.592,18.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00561,2025,2025-04-25,TJL-F-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.2,2007,18,Podsolik Merah Kuning,Berbukit,132,2.535,0.1285,0.932,0.227,0.573,18.9,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00562,2026,2026-04-06,TJL-F-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.2,2007,19,Podsolik Merah Kuning,Berbukit,132,2.674,0.139,0.874,0.255,0.597,20.6,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00563,2025,2025-04-08,TJL-F-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.4,2019,6,Gambut,Bergelombang,143,2.478,0.1485,0.922,0.209,0.537,9.7,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Defisit,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-00564,2026,2026-04-22,TJL-F-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.4,2019,7,Gambut,Bergelombang,143,2.464,0.1766,0.981,0.255,0.631,11.4,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00565,2025,2025-04-27,TJL-F-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.2,2019,6,Mineral,Datar,136,2.564,0.153,1.054,0.242,0.612,21.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00566,2026,2026-04-03,TJL-F-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,26.2,2019,7,Mineral,Datar,136,2.579,0.1607,0.842,0.256,0.782,17.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00567,2025,2025-04-13,TJL-F-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.5,2008,17,Mineral,Datar,140,2.523,0.1619,1.057,0.244,0.608,18.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00568,2026,2026-03-12,TJL-F-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.5,2008,18,Mineral,Datar,140,2.655,0.1795,0.671,0.285,0.611,16.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00569,2025,2025-03-01,TJL-F-021,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,2010,15,Podsolik Merah Kuning,Datar,128,2.689,0.1351,1.076,0.25,0.694,16.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00570,2026,2026-03-04,TJL-F-021,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,24.5,2010,16,Podsolik Merah Kuning,Datar,128,2.742,0.1503,0.915,0.228,0.593,22.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00571,2025,2025-04-21,TJL-F-022,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,2005,20,Podsolik Merah Kuning,Datar,136,2.632,0.1452,0.845,0.215,0.517,19.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00572,2026,2026-04-01,TJL-F-022,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,25.9,2005,21,Podsolik Merah Kuning,Datar,136,2.65,0.1427,0.991,0.293,0.666,22.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00573,2025,2025-03-05,TJL-F-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.5,2019,6,Podsolik Merah Kuning,Berbukit,135,2.468,0.1569,0.99,0.249,0.705,18.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00574,2026,2026-03-22,TJL-F-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,31.5,2019,7,Podsolik Merah Kuning,Berbukit,135,2.466,0.1467,1.021,0.315,0.617,20.6,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00575,2025,2025-04-08,TJL-F-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.5,2011,14,Mineral,Bergelombang,132,2.481,0.1452,1.272,0.255,0.711,18.7,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00576,2026,2026-04-03,TJL-F-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,F,Inti,29.5,2011,15,Mineral,Bergelombang,132,2.759,0.15,1.058,0.267,0.58,15.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00577,2025,2025-04-22,MRA-A-001,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,26.4,2018,7,Mineral,Bergelombang,130,2.504,0.1359,1.213,0.308,0.493,17.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00578,2026,2026-03-08,MRA-A-001,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,26.4,2018,8,Mineral,Bergelombang,130,2.548,0.1303,1.124,0.263,0.564,21.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00579,2025,2025-04-09,MRA-A-002,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.2,2010,15,Aluvial,Bergelombang,143,2.758,0.1585,1.051,0.27,0.637,20.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00580,2026,2026-03-18,MRA-A-002,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.2,2010,16,Aluvial,Bergelombang,143,2.506,0.155,1.113,0.278,0.702,11.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00581,2025,2025-04-09,MRA-A-003,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.3,2012,13,Mineral,Datar,138,2.568,0.1595,1.07,0.248,0.64,15.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00582,2026,2026-04-27,MRA-A-003,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.3,2012,14,Mineral,Datar,138,2.652,0.1715,1.202,0.292,0.72,16.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00583,2025,2025-03-07,MRA-A-004,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.8,2017,8,Podsolik Merah Kuning,Datar,138,2.568,0.153,1.024,0.354,0.563,18.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00584,2026,2026-03-15,MRA-A-004,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.8,2017,9,Podsolik Merah Kuning,Datar,138,2.417,0.1602,1.107,0.261,0.531,18.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00585,2025,2025-04-13,MRA-A-005,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.1,2005,20,Mineral,Datar,132,2.585,0.1397,1.196,0.259,0.629,16.2,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00586,2026,2026-03-19,MRA-A-005,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.1,2005,21,Mineral,Datar,132,2.712,0.1494,0.959,0.273,0.651,12.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00587,2025,2025-03-17,MRA-A-006,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.3,2011,14,Podsolik Merah Kuning,Datar,143,2.632,0.1729,1.068,0.247,0.596,15.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00588,2026,2026-04-09,MRA-A-006,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.3,2011,15,Podsolik Merah Kuning,Datar,143,2.782,0.15,1.076,0.25,0.684,13.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-00589,2025,2025-03-17,MRA-A-007,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.3,2009,16,Podsolik Merah Kuning,Berbukit,130,2.609,0.1561,1.143,0.284,0.677,15.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00590,2026,2026-03-25,MRA-A-007,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,28.3,2009,17,Podsolik Merah Kuning,Berbukit,130,2.736,0.1814,1.249,0.268,0.662,16.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00591,2025,2025-03-27,MRA-A-008,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.4,2011,14,Gambut,Berbukit,128,2.485,0.1401,1.068,0.231,0.598,19.5,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00592,2026,2026-04-17,MRA-A-008,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.4,2011,15,Gambut,Berbukit,128,2.716,0.1581,1.169,0.27,0.632,8.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-00593,2025,2025-03-18,MRA-A-009,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.9,2016,9,Mineral,Datar,130,2.456,0.1675,1.022,0.241,0.673,19.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00594,2026,2026-04-18,MRA-A-009,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.9,2016,10,Mineral,Datar,130,2.617,0.1602,1.099,0.315,0.68,22.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00595,2025,2025-04-05,MRA-A-010,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.4,2010,15,Aluvial,Datar,140,2.655,0.1728,1.25,0.278,0.67,19.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00596,2026,2026-03-27,MRA-A-010,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,29.4,2010,16,Aluvial,Datar,140,2.432,0.1871,1.034,0.292,0.701,18.5,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00597,2025,2025-03-09,MRA-A-011,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.3,2019,6,Podsolik Merah Kuning,Datar,143,2.759,0.1526,1.053,0.26,0.558,16.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00598,2026,2026-04-05,MRA-A-011,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.3,2019,7,Podsolik Merah Kuning,Datar,143,2.559,0.1723,0.973,0.276,0.537,18.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00599,2025,2025-03-05,MRA-A-012,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.3,2018,7,Aluvial,Bergelombang,143,2.631,0.1551,1.017,0.246,0.665,18.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00600,2026,2026-03-02,MRA-A-012,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,24.3,2018,8,Aluvial,Bergelombang,143,2.43,0.1734,1.208,0.261,0.577,17.3,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00601,2025,2025-03-23,MRA-A-013,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.1,2014,11,Mineral,Bergelombang,128,2.778,0.1672,1.04,0.249,0.58,17.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00602,2026,2026-03-15,MRA-A-013,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.1,2014,12,Mineral,Bergelombang,128,2.715,0.1544,1.061,0.314,0.7,19.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-00603,2025,2025-04-23,MRA-A-014,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,27.9,2011,14,Gambut,Datar,128,2.53,0.1448,1.179,0.231,0.677,15.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00604,2026,2026-03-11,MRA-A-014,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,27.9,2011,15,Gambut,Datar,128,2.486,0.1279,1.155,0.232,0.519,25.2,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-00605,2025,2025-03-28,MRA-A-015,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.2,2011,14,Mineral,Berbukit,138,2.617,0.169,1.008,0.308,0.612,25.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00606,2026,2026-03-25,MRA-A-015,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,31.2,2011,15,Mineral,Berbukit,138,2.577,0.1526,1.022,0.273,0.608,11.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-00607,2025,2025-03-28,MRA-A-016,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.5,2019,6,Podsolik Merah Kuning,Datar,136,2.818,0.1634,1.154,0.281,0.599,21.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00608,2026,2026-03-27,MRA-A-016,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,25.5,2019,7,Podsolik Merah Kuning,Datar,136,2.534,0.1414,1.072,0.303,0.597,17.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-00609,2025,2025-04-05,MRA-A-017,MRA,Estate Muara Alam,Kalimantan Tengah,A,Inti,30.3,2009,16,Aluvial,Datar,143,2.701,0.159,0.965,0.31,0.543,17.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Independen Nusa Analitika
